9.235 -0.1856 -0.0175 0.1444 0.0136
9.302 -0.1764 -0.0236 0.1381 0.0185
9.366 -0.1649 -0.0298 0.1298 0.0234
9.435 -0.1523 -0.0359 0.1207 0.0284
9.499 -0.1397 -0.0405 0.1112 0.0322
9.566 -0.1259 -0.0466 0.1004 0.0372
9.636 -0.1099 -0.0528 0.0882 0.0423
9.712 -0.0961 -0.0574 0.0778 0.0464
9.778 -0.08 -0.0604 0.0646 0.0488
9.844 -0.0617 -0.0666 0.0506 0.0546
9.911 -0.0468 -0.0696 0.0381 0.0568
9.979 -0.0273 -0.0743 0.0222 0.0606
10.047 -0.0123 -0.0758 0.0101 0.0619
10.113 0.0072 -0.0804 -0.0059 0.0659
10.173 0.0244 -0.0804 -0.0199 0.0658
10.248 0.0416 -0.0819 -0.0339 0.0667
10.304 0.0599 -0.0835 -0.049 0.0682
10.373 0.076 -0.0819 -0.0615 0.0663
10.436 0.0932 -0.0819 -0.0753 0.0662
10.503 0.1093 -0.0804 -0.0882 0.0649
10.565 0.1253 -0.0789 -0.1006 0.0633
10.632 0.138 -0.0758 -0.1099 0.0604
10.698 0.154 -0.0743 -0.1222 0.0589
10.765 0.1655 -0.0681 -0.1311 0.054
10.841 0.177 -0.065 -0.1387 0.051
10.909 0.1884 -0.0589 -0.1476 0.0461
10.977 0.1976 -0.0528 -0.1536 0.041
11.043 0.2068 -0.0482 -0.1608 0.0375
11.112 0.2137 -0.0405 -0.1648 0.0312
11.177 0.2194 -0.0328 -0.1696 0.0254
11.244 0.2229 -0.0267 -0.1719 0.0206
11.299 0.2252 -0.0175 -0.1731 0.0134
11.379 0.2263 -0.0083 -0.1743 0.0064
11.444 0.2263 0.0009 -0.1739 -0.0007
11.502 0.224 0.0101 -0.1725 -0.0078
11.576 0.2206 0.0193 -0.1706 -0.0149
11.631 0.216 0.0285 -0.1668 -0.022
11.709 0.208 0.0393 -0.1618 -0.0306
11.771 0.2011 0.0485 -0.1567 -0.0378
11.834 0.1907 0.0577 -0.1492 -0.0451
11.908 0.1804 0.0669 -0.1419 -0.0526
11.967 0.1678 0.0746 -0.1328 -0.059
12.034 0.1552 0.0838 -0.1232 -0.0665
12.1 0.1403 0.093 -0.1117 -0.074
12.165 0.1253 0.0991 -0.1008 -0.0797
12.233 0.1104 0.1068 -0.0888 -0.0858
12.3 0.0921 0.1114 -0.0746 -0.0902
12.366 0.0772 0.1175 -0.0625 -0.0952
12.434 0.0577 0.1221 -0.0465 -0.0986
12.501 0.0404 0.1236 -0.033 -0.1009
12.567 0.0221 0.1282 -0.0178 -0.1033
12.631 0.0026 0.1298 -0.0021 -0.1059
12.7 -0.0135 0.1328 0.0108 -0.1066
12.764 -0.0353 0.1298 0.0287 -0.1054
12.835 -0.0491 0.1313 0.0394 -0.1055
12.901 -0.072 0.1267 0.058 -0.1021
12.967 -0.0858 0.1252 0.0687 -0.1003
13.034 -0.1041 0.1206 0.0829 -0.096
13.102 -0.1213 0.1144 0.0963 -0.0908
13.178 -0.1351 0.1083 0.1063 -0.0853
13.233 -0.1523 0.0991 0.1194 -0.0777
13.304 -0.1626 0.0914 0.1263 -0.071
13.38 -0.1764 0.0822 0.1359 -0.0633
13.446 -0.189 0.0715 0.1457 -0.0551
13.503 -0.1971 0.0607 0.1505 -0.0464
13.577 -0.2074 0.0469 0.1579 -0.0357
13.638 -0.2143 0.0362 0.1621 -0.0274
13.714 -0.22 0.0224 0.1656 -0.0169
13.764 -0.2257 0.0086 0.1696 -0.0065
13.833 -0.228 -0.0052 0.1706 0.0039
13.904 -0.228 -0.0175 0.1657 0.0127
13.969 -0.2269 -0.0359 0.1664 0.0263
14.042 -0.2292 -0.0482 0.1692 0.0356
14.097 -0.228 -0.065 0.1682 0.048
14.164 -0.2223 -0.0789 0.1642 0.0582
14.246 -0.2177 -0.0927 0.1604 0.0683
14.307 -0.2097 -0.1065 0.154 0.0782
14.368 -0.2017 -0.1203 0.1491 0.0889
14.445 -0.1936 -0.1325 0.1423 0.0974
14.504 -0.1821 -0.1448 0.1344 0.1068
14.579 -0.1707 -0.1556 0.1256 0.1145
14.642 -0.1558 -0.1663 0.1159 0.1237
14.709 -0.1443 -0.174 0.1066 0.1285
14.776 -0.1271 -0.1832 0.0947 0.1365
14.837 -0.1122 -0.1893 0.084 0.1417
14.906 -0.0938 -0.1878 0.0698 0.1398
14.977 -0.0777 -0.1878 0.0577 0.1394
15.043 -0.0617 -0.1893 0.0452 0.1387
15.11 -1 -1 0 0
15.168 -1 -1 0 0
15.232 -0.0055 -0.1893 0.0041 0.1409
15.296 0.0083 -0.1878 -0.0062 0.1399
15.364 0.0301 -0.1862 -0.0227 0.1403
15.439 0.045 -0.1862 -0.0348 0.1441
15.498 0.0622 -0.1786 -0.0477 0.137
15.576 0.0817 -0.1709 -0.0639 0.1336
15.636 0.0955 -0.1586 -0.0739 0.1228
15.707 0.115 -0.1479 -0.0891 0.1145
15.775 0.1276 -0.1325 -0.0999 0.1038
15.842 0.1426 -0.1187 -0.1106 0.0921
15.906 0.1575 -0.1019 -0.1232 0.0797
15.964 0.1689 -0.0835 -0.1313 0.0649
16.038 0.1827 -0.065 -0.1429 0.0509
16.098 0.1907 -0.0436 -0.1487 0.034
16.174 0.2022 -0.0267 -0.158 0.0209
16.24 0.208 -0.0037 -0.1616 0.0029
16.301 0.2148 0.0147 -0.1666 -0.0114
16.37 0.2183 0.0316 -0.1689 -0.0245
16.432 0.2194 0.0347 -0.1692 -0.0267
16.509 0.2206 0.0439 -0.1701 -0.0338
16.562 0.2206 0.0607 -0.1695 -0.0467
16.629 0.2194 0.0792 -0.1683 -0.0607
16.695 0.2171 0.0991 -0.1654 -0.0755
16.761 0.2137 0.119 -0.1619 -0.0902
16.828 0.2068 0.139 -0.156 -0.1049
16.895 0.2011 0.1589 -0.1507 -0.1191
16.965 0.1919 0.1773 -0.1428 -0.132
17.03 0.1827 0.1911 -0.1358 -0.1421
17.097 0.1689 0.205 -0.1221 -0.1481
17.161 -1 -1 0 0
17.234 -1 -1 0 0
17.294 -1 -1 0 0
17.361 -1 -1 0 0
17.428 -1 -1 0 0
17.495 -1 -1 0 0
17.561 -1 -1 0 0
17.628 -1 -1 0 0
17.697 -1 -1 0 0
17.761 -1 -1 0 0
17.827 -1 -1 0 0
17.896 -1 -1 0 0
17.961 -0.0433 0.2065 0.0316 -0.1508
18.028 -0.0582 0.2065 0.0442 -0.1566
18.098 -0.0754 0.1957 0.0571 -0.1481
18.161 -0.0904 0.1789 0.0695 -0.1375
18.227 -0.1064 0.1635 0.0813 -0.1249
18.302 -0.1213 0.1421 0.0938 -0.1098
18.363 -0.1351 0.1252 0.1044 -0.0968
18.435 -0.1443 0.1129 0.1142 -0.0894
18.497 -0.1431 0.1098 0.1135 -0.0871
18.568 -0.1454 0.1083 0.1158 -0.0862
18.643 -0.1454 0.1083 0.1155 -0.086
18.695 -0.1454 0.1083 0.1155 -0.086
18.766 -0.1454 0.1083 0.1158 -0.0862
18.842 -0.1443 0.1083 0.1149 -0.0863
18.909 -0.1454 0.1083 0.1158 -0.0862
18.976 -0.1443 0.1083 0.1152 -0.0865
19.041 -0.1454 0.1083 0.116 -0.0864
19.108 -0.1443 0.1083 0.1149 -0.0863
19.176 -0.1443 0.1083 0.1144 -0.0859
19.228 -0.1431 0.0991 0.1119 -0.0775
19.294 -0.1397 0.0807 0.1101 -0.0636
19.37 -0.1363 0.0623 0.1075 -0.0491
19.442 -0.1294 0.0423 0.1024 -0.0335
19.506 -0.1236 0.0224 0.0994 -0.018
19.565 -0.1145 0.0071 0.0912 -0.0056
19.627 -0.1041 -0.0114 0.0844 0.0092
19.693 -0.0949 -0.0236 0.077 0.0192
19.76 -0.0823 -0.0359 0.0665 0.029
19.827 -0.0709 -0.0482 0.0577 0.0392
19.894 -0.0594 -0.0604 0.0481 0.0489
19.96 -0.0456 -0.0727 0.0372 0.0593
20.031 -0.0364 -0.0819 0.0294 0.0662
20.096 -0.0204 -0.0957 0.0164 0.0773
20.16 -0.0112 -0.1065 0.009 0.0857
20.226 0.0014 -0.1187 -0.0011 0.0943
20.294 0.0141 -0.131 -0.0112 0.1042
20.36 0.0255 -0.1433 -0.0201 0.1126
20.426 0.0381 -0.1556 -0.0298 0.1217
20.493 0.0485 -0.1663 -0.0374 0.1285
20.564 0.0622 -0.1786 -0.0478 0.1373
20.63 0.0726 -0.1878 -0.0553 0.143
20.698 0.0863 -0.1862 -0.0642 0.1386
20.765 0.0967 -0.1893 -0.0714 0.1398
20.831 -1 -1 0 0
20.896 -1 -1 0 0
20.963 -1 -1 0 0
21.032 0.1334 -0.1893 -0.0971 0.1378
21.093 0.1414 -0.1878 -0.1037 0.1377
21.168 0.1471 -0.1847 -0.1089 0.1367
21.238 0.1517 -0.1862 -0.1147 0.1408
21.304 0.1552 -0.1786 -0.1174 0.1351
21.362 0.1598 -0.1694 -0.1216 0.1289
