7.997 0.006 0.0009 -0.0025 -0.0004
8.05 0.0049 -0.0006 -0.0021 0.0003
8.131 0.0049 -0.0021 -0.0021 0.0009
8.196 0.0049 -0.0037 -0.0021 0.0016
8.257 0.0049 -0.0052 -0.0021 0.0022
8.331 0.0049 -0.0068 -0.0021 0.0028
8.394 0.0037 -0.0083 -0.0016 0.0035
8.464 0.0037 -0.0083 -0.0016 0.0035
8.526 0.0037 -0.0098 -0.0016 0.0041
8.588 0.0037 -0.0114 -0.0016 0.0048
8.657 0.0026 -0.0114 -0.0011 0.0048
8.73 0.0026 -0.0129 -0.0011 0.0054
8.794 0.0026 -0.0129 -0.0011 0.0054
8.866 0.0026 -0.0144 -0.0011 0.0061
8.923 0.0014 -0.0144 -0.0006 0.0061
8.998 0.0014 -0.0144 -0.0006 0.0061
9.061 0.0003 -0.016 -0.0001 0.0067
9.128 0.0003 -0.016 -0.0001 0.0067
9.193 0.0003 -0.016 -0.0001 0.0067
9.25 0.0003 -0.016 -0.0001 0.0067
9.321 -0.0009 -0.016 0.0004 0.0067
9.398 0.0003 -0.016 -0.0001 0.0067
9.453 -0.0009 -0.016 0.0004 0.0067
9.523 -0.0009 -0.016 0.0004 0.0067
9.587 -0.0009 -0.016 0.0004 0.0067
9.654 -0.0009 -0.016 0.0004 0.0067
9.721 -0.002 -0.0144 0.0008 0.0061
9.79 -0.002 -0.0144 0.0008 0.0061
9.856 -0.002 -0.0144 0.0008 0.0061
9.923 -0.002 -0.0144 0.0008 0.0061
9.99 -0.002 -0.0129 0.0008 0.0054
10.054 -0.002 -0.0114 0.0008 0.0048
10.121 -0.002 -0.0114 0.0008 0.0048
10.187 -0.002 -0.0098 0.0008 0.0041
10.257 -0.0032 -0.0098 0.0013 0.0041
10.316 -0.0032 -0.0083 0.0013 0.0035
10.383 -0.002 -0.0068 0.0008 0.0028
10.456 -0.0032 -0.0068 0.0013 0.0028
10.522 -0.002 -0.0052 0.0008 0.0022
10.587 -0.0032 -0.0037 0.0013 0.0016
10.656 -0.002 -0.0037 0.0008 0.0016
10.722 -0.0032 -0.0021 0.0013 0.0009
10.788 -0.0032 -0.0021 0.0013 0.0009
10.849 -0.002 -0.0006 0.0008 0.0003
10.915 -0.0032 0.0009 0.0013 -0.0004
10.991 -0.002 0.0009 0.0008 -0.0004
11.062 -0.0032 0.0025 0.0013 -0.001
11.117 -0.002 0.0025 0.0008 -0.001
11.197 -0.002 0.004 0.0008 -0.0017
11.253 -0.002 0.004 0.0008 -0.0017
11.331 -0.002 0.0055 0.0008 -0.0023
11.387 -0.002 0.0055 0.0008 -0.0023
11.451 -0.002 0.0071 0.0008 -0.003
11.526 -0.002 0.0071 0.0008 -0.003
11.592 -0.002 0.0071 0.0008 -0.003
11.652 -0.002 0.0086 0.0008 -0.0036
11.715 -0.002 0.0086 0.0008 -0.0036
11.782 -0.002 0.0086 0.0008 -0.0036
11.858 -0.0009 0.0086 0.0004 -0.0036
11.93 -0.0009 0.0101 0.0004 -0.0043
11.993 -0.0009 0.0101 0.0004 -0.0043
12.063 -0.0009 0.0101 0.0004 -0.0043
12.119 -0.0009 0.0101 0.0004 -0.0043
12.197 -0.0009 0.0101 0.0004 -0.0043
12.262 -0.0009 0.0101 0.0004 -0.0043
12.328 -0.0009 0.0101 0.0004 -0.0043
12.384 -0.0009 0.0101 0.0004 -0.0043
12.455 -0.0009 0.0101 0.0004 -0.0043
12.518 -0.0009 0.0101 0.0004 -0.0043
12.589 0.0003 0.0086 -0.0001 -0.0036
12.655 0.0003 0.0101 -0.0001 -0.0043
12.72 0.0003 0.0086 -0.0001 -0.0036
12.784 0.0003 0.0086 -0.0001 -0.0036
12.851 0.0003 0.0071 -0.0001 -0.003
12.917 0.0003 0.0071 -0.0001 -0.003
12.984 0.0003 0.0071 -0.0001 -0.003
13.053 0.0003 0.0055 -0.0001 -0.0023
13.118 0.0003 0.0055 -0.0001 -0.0023
13.183 0.0003 0.0055 -0.0001 -0.0023
13.251 0.0003 0.004 -0.0001 -0.0017
13.319 0.0003 0.004 -0.0001 -0.0017
13.383 0.0003 0.004 -0.0001 -0.0017
13.454 0.0014 0.0025 -0.0006 -0.001
13.519 0.0014 0.0025 -0.0006 -0.001
13.592 0.0003 0.0025 -0.0001 -0.001
13.662 0.0003 0.0009 -0.0001 -0.0004
13.729 0.0014 0.0009 -0.0006 -0.0004
13.789 0.0003 0.0009 -0.0001 -0.0004
13.856 0.0014 -0.0006 -0.0006 0.0003
13.914 0.0014 -0.0006 -0.0006 0.0003
13.981 0.0014 -0.0021 -0.0006 0.0009
14.063 0.0014 -0.0021 -0.0006 0.0009
14.129 0.0014 -0.0021 -0.0006 0.0009
14.19 0.0003 -0.0037 -0.0001 0.0016
14.26 0.0014 -0.0037 -0.0006 0.0016
14.329 0.0014 -0.0037 -0.0006 0.0016
14.387 0.0003 -0.0037 -0.0001 0.0016
14.461 0.0014 -0.0052 -0.0006 0.0022
14.524 0.0003 -0.0052 -0.0001 0.0022
14.58 0.0003 -0.0052 -0.0001 0.0022
14.647 0.0003 -0.0052 -0.0001 0.0022
14.713 0.0003 -0.0052 -0.0001 0.0022
14.782 0.0014 -0.0052 -0.0006 0.0022
14.847 0.0003 -0.0052 -0.0001 0.0022
14.917 0.0003 -0.0052 -0.0001 0.0022
14.981 0.0003 -0.0052 -0.0001 0.0022
15.049 0.0003 -0.0052 -0.0001 0.0022
15.116 0.0003 -0.0052 -0.0001 0.0022
15.189 0.0003 -0.0068 -0.0001 0.0028
15.25 0.0003 -0.0068 -0.0001 0.0028
15.32 0.0003 -0.0068 -0.0001 0.0029
15.38 0.0003 -0.0068 -0.0001 0.0028
15.446 0.0003 -0.0068 -0.0001 0.0028
15.513 0.0003 -0.0068 -0.0001 0.0028
15.595 -0.0009 -0.0068 0.0004 0.0028
15.661 0.0003 -0.0052 -0.0001 0.0022
15.725 0.0003 -0.0052 -0.0001 0.0022
15.792 0.0003 -0.0052 -0.0001 0.0022
15.861 0.0003 -0.0052 -0.0001 0.0022
15.928 0.0003 -0.0037 -0.0001 0.0016
15.983 0.0003 -0.0037 -0.0001 0.0016
16.059 0.0003 -0.0037 -0.0001 0.0016
16.113 0.0003 -0.0021 -0.0001 0.0009
16.19 0.0003 -0.0037 -0.0001 0.0016
16.25 0.0003 -0.0021 -0.0001 0.0009
16.326 0.0003 -0.0021 -0.0001 0.0009
16.384 0.0003 -0.0021 -0.0001 0.0009
16.448 0.0003 -0.0021 -0.0001 0.0009
16.512 -0.0009 -0.0006 0.0004 0.0003
16.579 0.0003 -0.0006 -0.0001 0.0003
16.652 0.0003 -0.0006 -0.0001 0.0003
16.714 0.0003 -0.0006 -0.0001 0.0003
16.781 0.0003 0.0009 -0.0001 -0.0004
16.854 -0.0009 0.0009 0.0004 -0.0004
16.917 0.0003 0.0009 -0.0001 -0.0004
16.988 0.0003 0.0009 -0.0001 -0.0004
17.046 -0.0009 0.0025 0.0004 -0.001
17.116 0.0003 0.0025 -0.0001 -0.001
17.194 0.0003 0.0025 -0.0001 -0.001
17.248 0.0003 0.0025 -0.0001 -0.001
17.328 -0.0009 0.0025 0.0004 -0.001
17.38 0.0003 0.0025 -0.0001 -0.001
17.448 0.0003 0.004 -0.0001 -0.0017
17.516 0.0003 0.004 -0.0001 -0.0017
17.581 -0.0009 0.004 0.0004 -0.0017
17.648 0.0003 0.004 -0.0001 -0.0017
17.717 0.0003 0.004 -0.0001 -0.0017
17.787 0.0003 0.004 -0.0001 -0.0017
17.854 0.0003 0.004 -0.0001 -0.0017
17.915 0.0003 0.004 -0.0001 -0.0017
17.982 0.0003 0.004 -0.0001 -0.0017
18.048 0.0003 0.004 -0.0001 -0.0017
18.114 0.0003 0.004 -0.0001 -0.0017
18.179 0.0003 0.004 -0.0001 -0.0017
18.247 0.0003 0.004 -0.0001 -0.0017
18.313 0.0003 0.004 -0.0001 -0.0017
18.378 0.0003 0.004 -0.0001 -0.0017
18.445 0.0003 0.004 -0.0001 -0.0017
18.513 0.0003 0.004 -0.0001 -0.0017
18.579 -0.0009 0.004 0.0004 -0.0017
18.645 -0.0009 0.004 0.0004 -0.0017
18.711 0.0003 0.0025 -0.0001 -0.001
18.778 -0.0009 0.0025 0.0004 -0.001
18.847 0.0003 0.0025 -0.0001 -0.001
18.917 0.0003 0.0025 -0.0001 -0.001
18.988 0.0003 0.0025 -0.0001 -0.001
19.046 0.0003 0.0025 -0.0001 -0.001
19.115 0.0003 0.0009 -0.0001 -0.0004
19.188 -0.0009 0.0009 0.0004 -0.0004
19.255 0.0003 0.0009 -0.0001 -0.0004
19.312 0.0003 0.0009 -0.0001 -0.0004
19.384 0.0003 0.0009 -0.0001 -0.0004
19.449 0.0003 0.0009 -0.0001 -0.0004
19.512 -0.0009 0.0009 0.0004 -0.0004
19.59 0.0003 -0.0006 -0.0001 0.0003
19.653 0.0003 -0.0006 -0.0001 0.0003
19.721 0.0003 -0.0006 -0.0001 0.0003
19.787 0.0003 -0.0006 -0.0001 0.0003
19.855 -0.0009 -0.0006 0.0004 0.0003
19.914 0.0003 -0.0006 -0.0001 0.0003
19.982 0.0003 -0.0006 -0.0001 0.0003
20.049 0.0003 -0.0021 -0.0001 0.0009
20.111 0.0003 -0.0021 -0.0001 0.0009
20.178 0.0003 -0.0021 -0.0001 0.0009
